License Number,License Type,License Type Code,License Status,License Status Code,Issued Date,Effective Date,Expiration Date,Application Number,SEE Category,Entity Name,DBA,Location ID,Address Line 1,Address Line 2,City,State,Zip Code,County,Region,Latitude,Longitude,Business Website,Operational Status,Business Purpose,Tier Type,Processor Type,Cultivation Indoor,Cultivation Outdoor,Cultivation Mixed Light,Cultivation Combination,Cultivation Activities Drying Curing,Cultivation Activities Storage,Cultivation Activities Packaging,Cultivation Activities Waste Rendering,Processing Activities Extraction,Processing Activities Blending and Infusing,Processing Activities Packaging and Labeling,Processing Activities Branding,Retail Activities Sales with Delivery,Retail Activities Sales No Delivery,Retail Activities Non-Cannabis Products,Retail Activities Drive Thru,Retail Date Opened to Public,Hours of Operation,Primary Contact Name
OCM-PROC-24-000044,Adult-Use Processor License,OCMPROC,Active,LICACT,06/17/2024 12:00:00 AM,06/17/2024 12:00:00 AM,06/17/2026 12:00:00 AM,OCMPROC-2023-000335,,Hemp Industry Conultants Inc,,A36946A9-361F-4045-A98B-02F51DA8FFA4,,,,,,Suffolk,Long Island,,,,Active,Adult-Use Processing,,Type 2 - Infusing and Blending,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,Ashish Kapoor
OCM-CULT-24-000163,Adult-Use Cultivator License,OCMCULT,Active,LICACT,09/11/2024 12:00:00 AM,09/11/2024 12:00:00 AM,09/11/2026 12:00:00 AM,OCMCULT-2024-000047,,Hempire Farms LLC,,22AB4361-F53C-4F20-A73A-7345FC85913C,,,,,,Dutchess,Mid-Hudson,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Jorden Seamans
OCM-DIST-24-000112,Adult-Use Distributor License,OCMDIST,Active,LICACT,11/20/2024 12:00:00 AM,11/20/2024 12:00:00 AM,11/20/2026 12:00:00 AM,OCMDIST-2023-000130,,Hempire Farms LLC,,FDE3034D-1F3B-4F4B-9121-5E81CF3C0395,,,,,,Broome,Southern Tier,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Jorden Seamans
OCM-PROC-24-000210,Adult-Use Processor License,OCMPROC,Active,LICACT,11/18/2024 12:00:00 AM,11/18/2024 12:00:00 AM,11/18/2026 12:00:00 AM,OCMPROC-2023-000162,,Hempire Farms LLC,,8AFDF78B-D115-473E-9187-A1712A6F4897,,,,,,Broome,Southern Tier,,,,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Jorden Seamans
OCM-CULT-24-000051,Adult-Use Cultivator License,OCMCULT,Active,LICACT,02/20/2024 12:00:00 AM,02/20/2024 12:00:00 AM,02/20/2026 12:00:00 AM,OCMCULT-2023-000030,Women-Owned Business,Hempire Inc.,Empire Farm 1830,FBD1499E-899F-4636-A262-A027597183BB,,,,,,Columbia,Capital District,,,,Active,Adult-Use Cultivation,CCULT_COMBINATION_T2,,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,Tessa Edick
OCM-DIST-24-000041,Adult-Use Distributor License,OCMDIST,Active,LICACT,07/08/2024 12:00:00 AM,07/08/2024 12:00:00 AM,07/08/2026 12:00:00 AM,OCMDIST-2023-000029,Women-Owned Business,Hempire Inc.,Empire Farm 1830,0A31AF2D-1BB9-46B7-B730-289DED761624,,,,,,Columbia,Capital District,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Tessa Edick
OCM-PROC-24-000056,Adult-Use Processor License,OCMPROC,Active,LICACT,07/08/2024 12:00:00 AM,07/08/2024 12:00:00 AM,07/08/2026 12:00:00 AM,OCMPROC-2023-000029,Women-Owned Business,Hempire Inc.,Empire Farm 1830,71FA0F41-5921-440A-80C3-E7A2BC1C00A9,,,,,,Columbia,Capital District,,,,Active,Adult-Use Processing,,Type 1 - Extracting,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Tessa Edick
OCM-MICR-24-000190,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,11/15/2024 12:00:00 AM,11/15/2024 12:00:00 AM,11/15/2026 12:00:00 AM,OCMMICR-2023-000241,Women-Owned Business,"HempLocks, LLC",,DF305567-5178-4301-BA53-308CB78227A9,,,,,,Ontario,Finger Lakes,,,,Active,"Adult-Use Cultivation, Adult-Use Processing",MICROBUS_OUTDOOR,"Type 3 - Packaging, Labeling, and Branding",0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,,,Sharon Bournival
OCM-MICR-24-000190,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,11/15/2024 12:00:00 AM,11/15/2024 12:00:00 AM,11/15/2026 12:00:00 AM,OCMMICR-2023-000241,Women-Owned Business,"HempLocks, LLC",,D37C155F-0F67-4298-A19E-53635DC3F6C1,4638 Main St,,Hemlock,NY,14466,Livingston,Finger Lakes,42.7953897,-77.6076377,,Non-Operational,"Adult-Use Distribution, Adult-Use Retail Sales",MICROBUS_OUTDOOR,"Type 3 - Packaging, Labeling, and Branding",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Sharon Bournival
OCM-CULT-24-000115,Adult-Use Cultivator License,OCMCULT,Active,LICACT,07/10/2024 12:00:00 AM,07/10/2024 12:00:00 AM,07/10/2026 12:00:00 AM,OCMCULT-2023-000253,,Hemppire Farms LLC,,2BD4D38B-4C24-4710-91AB-B0A84721A408,,,,,,Suffolk,Long Island,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,Dave Breitman
OCM-CULT-24-000188,Adult-Use Cultivator License,OCMCULT,Active,LICACT,11/13/2024 12:00:00 AM,11/13/2024 12:00:00 AM,11/13/2026 12:00:00 AM,OCMCULT-2023-000367,Women-Owned Business,Hepworth Pura LLC,,828443E4-3373-4B7B-BEE2-1E83BC4B939E,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Jason Minard
OCM-CULT-24-000188,Adult-Use Cultivator License,OCMCULT,Active,LICACT,11/13/2024 12:00:00 AM,11/13/2024 12:00:00 AM,11/13/2026 12:00:00 AM,OCMCULT-2023-000367,Women-Owned Business,Hepworth Pura LLC,,067A34B4-D509-4C19-9526-875AD414F2D2,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Jason Minard
OCM-DIST-25-000156,Adult-Use Distributor License,OCMDIST,Active,LICACT,02/21/2025 12:00:00 AM,02/21/2025 12:00:00 AM,02/21/2027 12:00:00 AM,OCMDIST-2023-000344,Women-Owned Business,Hepworth Pura LLC,,0434EF9F-03F3-4E7E-97F6-4F7943FE82E7,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Jason Minard
OCM-PROC-25-000251,Adult-Use Processor License,OCMPROC,Active,LICACT,01/21/2025 12:00:00 AM,01/21/2025 12:00:00 AM,01/21/2027 12:00:00 AM,OCMPROC-2023-000525,Women-Owned Business,Hepworth Pura LLC,,FA3DB5CA-DCDA-48E0-9FDC-433FD30C14FC,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Processing,,"Packaging; Labeling and Branding, including for the exclusive performance of white labeling agreements",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Jason Minard
OCM-PROC-25-000251,Adult-Use Processor License,OCMPROC,Active,LICACT,01/21/2025 12:00:00 AM,01/21/2025 12:00:00 AM,01/21/2027 12:00:00 AM,OCMPROC-2023-000525,Women-Owned Business,Hepworth Pura LLC,,3057A482-D4BB-4ED8-98F1-78B0035DA567,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Jason Minard
OCM-PROC-25-000251,Adult-Use Processor License,OCMPROC,Active,LICACT,01/21/2025 12:00:00 AM,01/21/2025 12:00:00 AM,01/21/2027 12:00:00 AM,OCMPROC-2023-000525,Women-Owned Business,Hepworth Pura LLC,,B1C94002-095D-4BA8-85F2-63D5598F2059,,,,,,Orange,Mid-Hudson,,,,Active,Adult-Use Processing,,"Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Jason Minard
OCM-PROC-25-000251,Adult-Use Processor License,OCMPROC,Active,LICACT,01/21/2025 12:00:00 AM,01/21/2025 12:00:00 AM,01/21/2027 12:00:00 AM,OCMPROC-2023-000525,Women-Owned Business,Hepworth Pura LLC,,E1CD3F4F-9CA1-464A-B098-80F90C841E46,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Processing,,"Packaging; Labeling and Branding, including for the exclusive performance of white labeling agreements",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Jason Minard
OCM-PROC-25-000251,Adult-Use Processor License,OCMPROC,Active,LICACT,01/21/2025 12:00:00 AM,01/21/2025 12:00:00 AM,01/21/2027 12:00:00 AM,OCMPROC-2023-000525,Women-Owned Business,Hepworth Pura LLC,,77540E80-C561-42DC-A935-324E2A865AE2,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Processing,,"Packaging; Labeling and Branding, including for the exclusive performance of white labeling agreements",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Jason Minard
OCM-PROC-25-000251,Adult-Use Processor License,OCMPROC,Active,LICACT,01/21/2025 12:00:00 AM,01/21/2025 12:00:00 AM,01/21/2027 12:00:00 AM,OCMPROC-2023-000525,Women-Owned Business,Hepworth Pura LLC,,7A7480D3-8D7A-45D5-8E4D-C975484B7124,,,,,,Ulster,Mid-Hudson,,,,Active,Adult-Use Processing,,"Packaging; Labeling and Branding, including for the exclusive performance of white labeling agreements",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,Jason Minard
OCM-DIST-25-000153,Adult-Use Distributor License,OCMDIST,Active,LICACT,02/19/2025 12:00:00 AM,02/19/2025 12:00:00 AM,02/19/2027 12:00:00 AM,OCMDIST-2023-000058,"Extra Priority, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition",HERBAL HARVEST OF BUFFALO LLC,,95755B89-130C-44F6-A5C8-46D2586A4A90,,,,,,Erie,Western NY,,,herbalharvest.org,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Sadek Sharian
OCM-PROC-24-000199,Adult-Use Processor License,OCMPROC,Active,LICACT,11/13/2024 12:00:00 AM,11/13/2024 12:00:00 AM,11/13/2026 12:00:00 AM,OCMPROC-2023-000062,"Extra Priority, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition",HERBAL HARVEST OF BUFFALO LLC,,63A175CF-47E4-4BCA-A6A0-CEDCA7205210,,,,,,Erie,Western NY,,,herbalharvest.org,Active,Adult-Use Processing,,"Type 3 - Packaging, Labeling, and Branding",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Sadek Sharian
OCM-CAURD-23-000018,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,07/18/2023 12:00:00 AM,07/18/2023 12:00:00 AM,07/18/2025 12:00:00 AM,OCMCAURDP-2023-000034,,Herbal I.Q. Inc.,Herbal I.Q.,F32ACD77-DDF8-4B76-BAAD-32990A1A0B04,6055 Transit Rd,,Depew,NY,14043,Erie,Western NY,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07/21/2023 12:00:00 AM,Sun: 10:00 AM - 09:00 PM; Mon: 11:00 AM - 09:00 PM; Tues: 10:00 AM - 09:00 PM; Wed: 10:00 AM - 09:00 PM; Thurs: 10:00 AM - 09:00 PM; Fri: 10:00 AM - 09:00 PM; Sat: 10:00 AM - 09:00 PM,Bradley Kyler
OCM-RETL-24-000111,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,06/21/2024 12:00:00 AM,06/21/2024 12:00:00 AM,06/21/2026 12:00:00 AM,OCMRETL-2023-001521,"Extra Priority, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition",Herbalwai LLC,,8EA5E3AF-7835-4749-9B84-6D67FAE78A6F,6970 Transit Rd,,Amherst,NY,14221,Erie,Western NY,42.95764,-78.69745,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,04/09/2025 12:00:00 AM,Sun: 09:00 AM - 11:45 PM; Mon: 09:00 AM - 11:45 PM; Tues: 09:00 AM - 11:45 PM; Wed: 09:00 AM - 11:45 PM; Thurs: 09:00 AM - 11:45 PM; Fri: 09:00 AM - 11:45 PM; Sat: 09:00 AM - 11:45 PM,David Caspi
OCM-RETL-24-000247,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,11/25/2024 12:00:00 AM,11/25/2024 12:00:00 AM,11/25/2026 12:00:00 AM,OCMRETL-2023-001787,Minority-Owned Business,HerbHub LLC,,0EAE720D-EBFE-44BB-BFDE-7FBB1CA476C2,272-06 UNION TURNPIKE,,New Hyde Park,NY,11040,Queens,Queens,40.752165,-73.701847,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,04/24/2025 12:00:00 AM,Sun: 10:00 AM - 10:00 PM; Mon: 10:00 AM - 10:00 PM; Tues: 10:00 AM - 10:00 PM; Wed: 10:00 AM - 10:00 PM; Thurs: 10:00 AM - 10:00 PM; Fri: 10:00 AM - 10:00 PM; Sat: 10:00 AM - 10:00 PM,Mukesh Patel
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-001602,,Herb-Z LLC,,1620FEC8-3A20-44E9-9E48-7677CDC6E4BB,6004 Court Street Rd,,Syracuse,NY,13206,Onondaga,Central NY,43.081456,-76.102776,herb-z.com,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,David Musumeci
OCM-CAURD-24-000172,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,07/19/2024 12:00:00 AM,07/19/2024 12:00:00 AM,07/19/2026 12:00:00 AM,OCMCAURDP-2023-000147,,Herb-Z LLC,Herb-Z,171B06D4-3BA7-4711-A82E-FDCA5BA944CC,109 E Taft Rd,,North Syracuse,NY,13212,Onondaga,Central NY,,,Herb-Z.com,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08/19/2024 12:00:00 AM,Sun: 10:00 AM - 06:00 PM; Mon: 10:00 AM - 10:00 PM; Tues: 10:00 AM - 10:00 PM; Wed: 10:00 AM - 10:00 PM; Thurs: 10:00 AM - 10:00 PM; Fri: 10:00 AM - 10:00 PM; Sat: 10:00 AM - 10:00 PM,David Musumeci
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-000788,,HESHAM M KASSIM,FLATBUSH EXOTIC,13904F72-76BA-43FF-9513-FF621B17E1A0,544 Flatbush Ave,,Brooklyn,NY,11225,Kings,Brooklyn,40.66073,-73.96098,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,FRANCIS YALLEY
OCM-PROC-24-000213,Adult-Use Processor License,OCMPROC,Active,LICACT,11/20/2024 12:00:00 AM,11/20/2024 12:00:00 AM,11/20/2026 12:00:00 AM,OCMPROC-2023-000197,,HEY FLAMER LLC,FLAMER,99CA1A54-E8B9-4F73-8BBC-AE7481F64689,,,,,,Kings,Brooklyn,,,heyflamer.com,Active,Adult-Use Processing,,"Packaging; Labeling and Branding, including for the exclusive performance of white labeling agreements",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Wyatt Harms
OCM-RETL-25-000312,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,03/25/2025 12:00:00 AM,03/25/2025 12:00:00 AM,03/25/2027 12:00:00 AM,OCMRETL-2023-001906,,HF Dispensary LLC,,859FBD61-0704-4CDD-9A9A-5690FC7E77B6,28-31 Borden Avenue,,Long Island City,NY,11101,Queens,Queens,40.738917,-73.940984,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Joshua Gleiber
OCM-RETL-24-000193,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,10/09/2024 12:00:00 AM,10/09/2024 12:00:00 AM,10/09/2026 12:00:00 AM,OCMRETL-2023-001484,Women-Owned Business,HF Retail 1 LLC,High Frequency,998EB9FC-A375-4BC8-B138-1230BE514950,96 Columbia St,,Rensselaer,NY,12144,Rensselaer,Capital District,42.63565,-73.74563,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Jacqueline Conti
OCM-CULT-24-000167,Adult-Use Cultivator License,OCMCULT,Active,LICACT,09/12/2024 12:00:00 AM,09/12/2024 12:00:00 AM,09/12/2026 12:00:00 AM,OCMCULT-2023-000157,,HHC Cultivation LLC,Hudson Herb Co.,1FFBF407-4BE1-4030-9BD8-7231A8950B65,,,,,,Rensselaer,Capital District,,,,Active,Adult-Use Cultivation,CULT_INDOOR_T2,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,Christopher Clifford
OCM-DIST-25-000172,Adult-Use Distributor License,OCMDIST,Active,LICACT,04/04/2025 12:00:00 AM,04/04/2025 12:00:00 AM,04/04/2027 12:00:00 AM,OCMDIST-2023-000122,,HHC Distribution LLC,Hudson Herb Co.,4B5ABB62-DD4D-42BD-B224-D6D17F6DF7F8,,,,,,Rensselaer,Capital District,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Christopher Clifford
OCM-PROC-24-000049,Adult-Use Processor License,OCMPROC,Active,LICACT,06/24/2024 12:00:00 AM,06/24/2024 12:00:00 AM,06/24/2026 12:00:00 AM,OCMPROC-2023-000149,,HHC Processing LLC,Hudson Herb Co.,C3D08760-6A9E-4096-B823-67B4F6749A82,,,,,,Rensselaer,Capital District,,,,Active,Adult-Use Processing,,Type 1 - Extracting,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Christopher Clifford
,Adult-Use Microbusiness License,OCMMICR,In-Process,Pending,,,,OCMMICR-2023-000530,,"Hidden City Farms, LLC",,86EFBC5A-D580-44D2-B6C7-27049457C54B,,,,,,Westchester,Mid-Hudson,,,,Non-Operational,"Adult-Use Cultivation, Adult-Use Processing",MICROBUS_MIXED,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,,,Micci Weiss
,Adult-Use Microbusiness License,OCMMICR,In-Process,Pending,,,,OCMMICR-2023-000530,,"Hidden City Farms, LLC",,B7AF5FFB-2C9E-445E-8CB6-0BDB25851CEF,1064 Saw Mill River Rd,,Yonkers,NY,10710,Westchester,Mid-Hudson,40.97234,-73.86704,,Non-Operational,Adult-Use Retail Sales,MICROBUS_MIXED,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Micci Weiss
,Adult-Use Microbusiness License,OCMMICR,In-Process,Pending,,,,OCMMICR-2024-000006,,Hiddenview Family Farm LLC,,6364B168-C268-4314-BB30-AEDD297C127D,,,,,,Columbia,Capital District,,,,Non-Operational,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_INDOOR,"Infusing and Blending; and Packaging, Labeling and Branding",1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,,,John Morreale
,Adult-Use Microbusiness License,OCMMICR,In-Process,Pending,,,,OCMMICR-2024-000006,,Hiddenview Family Farm LLC,,8C08FA54-8FA3-4F36-81F0-BC5C956A1ED1,233 Mansion St,,Coxsackie,NY,12051,Greene,Capital District,42.361024,-73.818209,,Non-Operational,Adult-Use Retail Sales,MICROBUS_INDOOR,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,John Morreale
OCM-RETL-25-000292,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,02/19/2025 12:00:00 AM,02/19/2025 12:00:00 AM,02/19/2027 12:00:00 AM,OCMRETL-2023-001571,"Minority-Owned Business, Minority-Owned Business, Minority-Owned Business, Minority-Owned Business",HIGH CITY CANNABIS LLC,,7B3925E1-BC24-47EF-8BC9-7090CFE06705,2235 31st St,,Astoria,NY,11105,Queens,Queens,40.77522,-73.9114,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,GAMAL SAEIDI
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-001215,,HIGH CLASS SMOKES INC.,,785BBE60-8F40-4835-A713-020315C5DED8,8820 Roosevelt Ave,,Jackson Heights,NY,11372,Queens,Queens,40.748195,-73.877937,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,Ashley Ferreiras
OCM-CULT-24-000035,Adult-Use Cultivator License,OCMCULT,Active,LICACT,04/11/2024 12:00:00 AM,04/11/2024 12:00:00 AM,04/11/2026 12:00:00 AM,OCMCULT-2023-000261,,"High End Grows, LLC",,E3AC2BE6-7CA8-4E12-9143-AA45040FD8E1,,,,,,Tioga,Southern Tier,,,,Active,Adult-Use Cultivation,CCULT_COMBINATION_T2,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,Jeffrey Luciano
OCM-CULT-24-000035,Adult-Use Cultivator License,OCMCULT,Active,LICACT,04/11/2024 12:00:00 AM,04/11/2024 12:00:00 AM,04/11/2026 12:00:00 AM,OCMCULT-2023-000261,,"High End Grows, LLC",,BF4DD957-7530-487D-B76D-5FA63DBE9B6C,,,,,,Tompkins,Southern Tier,,,,Active,Adult-Use Cultivation,CCULT_COMBINATION_T2,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,Jeffrey Luciano
OCM-CULT-24-000035,Adult-Use Cultivator License,OCMCULT,Active,LICACT,04/11/2024 12:00:00 AM,04/11/2024 12:00:00 AM,04/11/2026 12:00:00 AM,OCMCULT-2023-000261,,"High End Grows, LLC",,51834925-04D0-40FF-844D-880BB456040C,,,,,,Tioga,Southern Tier,,,,Active,Adult-Use Cultivation,CCULT_COMBINATION_T2,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,Jeffrey Luciano
OCM-DIST-24-000098,Adult-Use Distributor License,OCMDIST,Active,LICACT,11/01/2024 12:00:00 AM,11/01/2024 12:00:00 AM,11/01/2026 12:00:00 AM,OCMDIST-2023-000270,,"High End Processing, LLC",,3B73AB57-35E4-47D7-9889-942CBB375B9A,,,,,,Tioga,Southern Tier,,,www.highendprocessing.com,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Jeffrey Luciano
OCM-PROC-24-000090,Adult-Use Processor License,OCMPROC,Active,LICACT,08/28/2024 12:00:00 AM,08/28/2024 12:00:00 AM,08/28/2026 12:00:00 AM,OCMPROC-2023-000399,,"High End Processing, LLC",,45432727-5F89-40CB-8886-2FC9AB31EEAC,,,,,,Tioga,Southern Tier,,,www.highendprocessing.com,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Jeffrey Luciano
OCM-RETL-24-000015,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,03/04/2024 12:00:00 AM,03/04/2024 12:00:00 AM,03/04/2026 12:00:00 AM,OCMRETL-2023-001555,Women-Owned Business,Highland Gallery LLC,,8EB92BF7-3464-4826-BBE2-DC3D489278BD,501 Route 9W,,Piermont,NY,10968,Rockland,Mid-Hudson,41.032178,-73.926533,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,Benjamin Rattner
OCM-DIST-24-000122,Adult-Use Distributor License,OCMDIST,Active,LICACT,12/20/2024 12:00:00 AM,12/20/2024 12:00:00 AM,12/20/2026 12:00:00 AM,OCMDIST-2024-000022,Women-Owned Business,Highland Goat LLC,,EA35EC0D-AD34-4289-8AE7-C35F1E224315,,,,,,Dutchess,Mid-Hudson,,,www.highlandgoat.com,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Laurel Mason
OCM-PROC-24-000201,Adult-Use Processor License,OCMPROC,Active,LICACT,11/14/2024 12:00:00 AM,11/14/2024 12:00:00 AM,11/14/2026 12:00:00 AM,OCMPROC-2024-000028,Women-Owned Business,Highland Goat LLC,,E534FB97-CCDF-4793-95BA-F6AE96A6E442,,,,,,Dutchess,Mid-Hudson,,,www.highlandgoat.com,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Laurel Mason
OCM-RETL-24-000076,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,04/25/2024 12:00:00 AM,04/25/2024 12:00:00 AM,04/25/2026 12:00:00 AM,OCMRETL-2023-000699,Women-Owned Business,"Highlife Health, LLC",,0FC61BAC-D27E-47CA-9F22-3474306EB71B,19 Huguenot St,,New Rochelle,NY,10801,Westchester,Mid-Hudson,40.922794,-73.791809,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08/31/2024 12:00:00 AM,Sun: 10:00 AM - 05:00 PM; Mon: 10:00 AM - 09:00 PM; Tues: 10:00 AM - 09:00 PM; Wed: 10:00 AM - 09:00 PM; Thurs: 10:00 AM - 09:00 PM; Fri: 10:00 AM - 09:00 PM; Sat: 10:00 AM - 09:00 PM,Jennifer Gierum
OCM-RETL-24-000165,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,08/19/2024 12:00:00 AM,08/19/2024 12:00:00 AM,08/19/2026 12:00:00 AM,OCMRETL-2023-001622,Minority-Owned Business,High Love LLC,,C0222CDB-5822-4B57-87D4-E1E3E7243474,1165 Bedford Ave,,Brooklyn,NY,11216,Kings,Brooklyn,40.683705,-73.953728,highlove.love,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,Cherish Baker
OCM-PROC-24-000193,Adult-Use Processor License,OCMPROC,Active,LICACT,11/13/2024 12:00:00 AM,11/13/2024 12:00:00 AM,11/13/2026 12:00:00 AM,OCMPROC-2023-000228,Minority-Owned Business,High Moon Food Group LLC,,D86A4EB4-C0E4-45C1-8D01-EAC5B32970CE,,,,,,Queens,Queens,,,,Active,Adult-Use Processing,,Type 2 - Infusing and Blending,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,Alberto Lopez
OCM-MICR-24-000055,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,04/17/2024 12:00:00 AM,04/17/2024 12:00:00 AM,04/17/2026 12:00:00 AM,OCMMICR-2023-000495,Women-Owned Business,High Moon LLC,,1D67BE4E-0804-4547-BFD6-ECDDC12D5294,,,,,,Putnam,Mid-Hudson,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_COMBINATION,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,,,Jacklyn Howland
